Date,Deaths,Covid Cases,State 
6/3/2020,15,513,Minnesota
6/3/2020,15,279,Michigan
6/3/2020,1,41,Maine
6/3/2020,20,807,Maryland
6/3/2020,3,266,Nebraska
6/3/2020,67,429,Massachusetts
6/3/2020,11,64,New Hampshire
6/3/2020,35,387,Louisiana
6/3/2020,112,523,New Jersey
6/3/2020,8,225,Kentucky
6/3/2020,5,224,New Mexico
6/3/2020,5,159,Kansas
6/3/2020,3,101,Nevada
6/3/2020,10,475,Indiana
6/3/2020,56,1045,New York
6/3/2020,96,982,Illinois
6/3/2020,41,442,Ohio
6/3/2020,0,27,Idaho
6/3/2020,2,113,Oklahoma
6/3/2020,13,39,Iowa
6/3/2020,2,64,Oregon
6/3/2020,0,1,Hawaii
6/3/2020,74,512,Pennsylvania
6/3/2020,21,687,Georgia
6/3/2020,10,105,Rhode Island
6/3/2020,0,5,Wyoming
6/3/2020,17,236,South Carolina
6/3/2020,4,27,Delaware
6/3/2020,0,95,South Dakota
6/3/2020,3,130,Washington DC
6/3/2020,7,447,Tennessee
6/3/2020,17,112,Connecticut
6/3/2020,36,1703,Texas
6/3/2020,43,211,Colorado
6/3/2020,4,295,Utah
6/3/2020,75,2377,California
6/3/2020,21,666,Virginia
6/3/2020,40,983,Arizona
6/3/2020,0,2,Vermont
6/3/2020,9,624,Arkansas
6/3/2020,5,383,Washington
6/3/2020,2,209,Alabama
6/3/2020,9,506,Wisconsin
6/3/2020,0,18,Alaska
6/3/2020,37,1317,Florida
6/2/2020,12,419,Wisconsin
6/2/2020,0,4,Montana
6/2/2020,28,268,Mississippi
6/2/2020,0,0,Wyoming
6/2/2020,23,626,North Carolina
6/2/2020,22,479,Minnesota
6/2/2020,26,290,Michigan
6/2/2020,5,28,Maine
6/2/2020,21,848,Maryland
6/2/2020,50,358,Massachusetts
6/2/2020,4,22,North Dakota
6/2/2020,34,405,Louisiana
6/2/2020,8,244,Nebraska
6/2/2020,3,139,Kentucky
6/2/2020,0,34,New Hampshire
6/2/2020,0,0,Kansas
6/2/2020,52,627,New Jersey
6/2/2020,55,407,Indiana
6/2/2020,6,111,New Mexico
6/2/2020,113,1614,Illinois
6/2/2020,7,142,Nevada
6/2/2020,1,67,Idaho
6/2/2020,64,1329,New York
6/2/2020,10,319,Iowa
6/2/2020,52,366,Ohio
6/2/2020,0,0,Hawaii
6/2/2020,5,119,Oklahoma
6/2/2020,3,33,Oregon
6/2/2020,28,589,Georgia
6/2/2020,100,612,Pennsylvania
6/2/2020,70,617,Florida
6/2/2020,0,80,Delaware
6/2/2020,12,107,Rhode Island
6/2/2020,2,29,Washington DC
6/2/2020,1,267,South Carolina
6/2/2020,8,239,Connecticut
6/2/2020,0,33,South Dakota
6/2/2020,4,199,Colorado
6/2/2020,14,821,Tennessee
6/2/2020,35,2304,California
6/2/2020,20,1688,Texas
6/2/2020,24,1127,Arizona
6/2/2020,0,203,Utah
6/2/2020,15,841,Virginia
6/2/2020,0,0,Arkansas
6/2/2020,5,279,Alabama
6/2/2020,0,5,Vermont
6/2/2020,0,20,Alaska
6/2/2020,6,415,Washington
6/2/2020,2,24,West Virginia
6/2/2020,10,248,Missouri
6/1/2020,0,7,West Virginia
6/1/2020,5,251,Mississippi
6/1/2020,1,180,Missouri
6/1/2020,0,4,Montana
6/1/2020,25,245,Michigan
6/1/2020,0,24,Maine
6/1/2020,29,549,Maryland
6/1/2020,189,3840,Massachusetts
6/1/2020,10,425,Louisiana
6/1/2020,12,674,North Carolina
6/1/2020,8,342,Kentucky
6/1/2020,2,47,North Dakota
6/1/2020,9,292,Kansas
6/1/2020,0,196,Nebraska
6/1/2020,8,256,Indiana
6/1/2020,3,106,New Hampshire
6/1/2020,22,974,Illinois
6/1/2020,26,473,New Jersey
6/1/2020,0,0,Idaho
6/1/2020,5,65,New Mexico
6/1/2020,17,145,Iowa
6/1/2020,1,95,Nevada
6/1/2020,0,1,Hawaii
6/1/2020,54,941,New York
6/1/2020,51,471,Ohio
6/1/2020,32,632,Georgia
6/1/2020,0,67,Oklahoma
6/1/2020,9,667,Florida
6/1/2020,1,59,Oregon
6/1/2020,3,107,Delaware
6/1/2020,12,352,Pennsylvania
6/1/2020,2,56,Washington DC
6/1/2020,20,539,Connecticut
6/1/2020,2,99,Rhode Island
6/1/2020,0,280,Colorado
6/1/2020,6,287,South Carolina
6/1/2020,38,2423,California
6/1/2020,0,41,South Dakota
6/1/2020,11,187,Arizona
6/1/2020,3,548,Tennessee
6/1/2020,6,593,Texas
6/1/2020,0,190,Arkansas
6/1/2020,0,202,Utah
6/1/2020,15,460,Alabama
6/1/2020,17,791,Virginia
6/1/2020,0,33,Alaska
6/1/2020,3,172,Wisconsin
6/1/2020,0,2,Vermont
6/1/2020,0,410,Washington
6/1/2020,10,575,Minnesota
6/1/2020,1,7,Wyoming
5/31/2020,9,916,North Carolina
5/31/2020,0,10,Montana
5/31/2020,11,272,Mississippi
5/31/2020,0,5,Wyoming
5/31/2020,0,23,North Dakota
5/31/2020,14,141,Minnesota
5/31/2020,16,247,Michigan
5/31/2020,0,43,Maine
5/31/2020,34,763,Maryland
5/31/2020,78,664,Massachusetts
5/31/2020,0,251,Nebraska
5/31/2020,6,339,Louisiana
5/31/2020,4,53,New Hampshire
5/31/2020,13,240,Kentucky
5/31/2020,67,837,New Jersey
5/31/2020,0,0,Kansas
5/31/2020,7,131,New Mexico
5/31/2020,9,363,Indiana
5/31/2020,5,98,Nevada
5/31/2020,60,1343,Illinois
5/31/2020,57,1110,New York
5/31/2020,0,36,Idaho
5/31/2020,6,479,Ohio
5/31/2020,3,308,Iowa
5/31/2020,0,88,Oklahoma
5/31/2020,0,2,Hawaii
5/31/2020,0,58,Oregon
5/31/2020,18,515,Pennsylvania
5/31/2020,39,700,Georgia
5/31/2020,4,739,Florida
5/31/2020,7,76,Rhode Island
5/31/2020,2,76,Delaware
5/31/2020,7,467,South Carolina
5/31/2020,4,84,Washington DC
5/31/2020,0,33,South Dakota
5/31/2020,32,179,Connecticut
5/31/2020,0,440,Tennessee
5/31/2020,0,485,Colorado
5/31/2020,46,1949,Texas
5/31/2020,57,3705,California
5/31/2020,1,264,Utah
5/31/2020,3,681,Arizona
5/31/2020,5,996,Virginia
5/31/2020,0,240,Arkansas
5/31/2020,0,4,Vermont
5/31/2020,13,544,Alabama
5/31/2020,7,100,Washington
5/31/2020,0,0,Alaska
5/31/2020,4,182,Wisconsin
5/31/2020,0,36,West Virginia
5/31/2020,1,185,Missouri
5/30/2020,5,148,Washington
5/30/2020,0,12,Montana
5/30/2020,13,439,Mississippi
5/30/2020,1,7,Wyoming
5/30/2020,18,1185,North Carolina
5/30/2020,24,205,Michigan
5/30/2020,4,56,Maine
5/30/2020,24,1027,Maryland
5/30/2020,50,789,Massachusetts
5/30/2020,19,775,Louisiana
5/30/2020,0,34,North Dakota
5/30/2020,9,280,Kentucky
5/30/2020,6,393,Nebraska
5/30/2020,0,0,Kansas
5/30/2020,6,106,New Hampshire
5/30/2020,15,653,Indiana
5/30/2020,106,764,New Jersey
5/30/2020,60,1462,Illinois
5/30/2020,9,129,New Mexico
5/30/2020,0,34,Idaho
5/30/2020,4,145,Nevada
5/30/2020,9,318,Iowa
5/30/2020,68,1376,New York
5/30/2020,0,2,Hawaii
5/30/2020,18,468,Ohio
5/30/2020,5,80,Oklahoma
5/30/2020,29,616,Georgia
5/30/2020,2,54,Oregon
5/30/2020,35,927,Florida
5/30/2020,73,692,Pennsylvania
5/30/2020,3,186,Delaware
5/30/2020,2,179,Washington DC
5/30/2020,18,104,Rhode Island
5/30/2020,44,260,Connecticut
5/30/2020,4,263,South Carolina
5/30/2020,13,492,Colorado
5/30/2020,3,94,South Dakota
5/30/2020,88,2992,California
5/30/2020,4,481,Tennessee
5/30/2020,18,790,Arizona
5/30/2020,0,1332,Texas
5/30/2020,5,269,Utah
5/30/2020,8,475,Arkansas
5/30/2020,12,1078,Virginia
5/30/2020,13,536,Alabama
5/30/2020,0,4,Alaska
5/30/2020,0,2,Vermont
5/30/2020,20,539,Wisconsin
5/30/2020,30,168,Minnesota
5/30/2020,1,23,West Virginia
5/30/2020,33,167,Missouri
5/29/2020,18,766,Wisconsin
5/29/2020,31,122,Missouri
5/29/2020,29,454,Minnesota
5/29/2020,17,418,Mississippi
5/29/2020,1,37,Maine
5/29/2020,37,1279,Maryland
5/29/2020,78,617,Massachusetts
5/29/2020,26,0,Louisiana
5/29/2020,9,107,Kentucky
5/29/2020,0,8,Montana
5/29/2020,3,382,Kansas
5/29/2020,32,1076,North Carolina
5/29/2020,42,490,Indiana
5/29/2020,0,40,North Dakota
5/29/2020,84,1622,Illinois
5/29/2020,1,285,Nebraska
5/29/2020,0,38,Idaho
5/29/2020,9,100,New Hampshire
5/29/2020,18,353,Iowa
5/29/2020,135,1029,New Jersey
5/29/2020,0,3,Hawaii
5/29/2020,6,112,New Mexico
5/29/2020,10,142,Nevada
5/29/2020,12,600,Georgia
5/29/2020,58,1551,New York
5/29/2020,49,1212,Florida
5/29/2020,33,651,Ohio
5/29/2020,4,65,Delaware
5/29/2020,3,68,Oklahoma
5/29/2020,7,46,Washington DC
5/29/2020,0,45,Oregon
5/29/2020,42,203,Connecticut
5/29/2020,91,1297,Pennsylvania
5/29/2020,33,354,Colorado
5/29/2020,95,2189,California
5/29/2020,16,178,Rhode Island
5/29/2020,28,702,Arizona
5/29/2020,13,343,South Carolina
5/29/2020,5,73,South Dakota
5/29/2020,5,0,Arkansas
5/29/2020,4,406,Tennessee
5/29/2020,15,513,Alabama
5/29/2020,25,1230,Texas
5/29/2020,0,5,Alaska
5/29/2020,1,343,Utah
5/29/2020,11,345,Washington
5/29/2020,20,1132,Virginia
5/29/2020,0,45,West Virginia
5/29/2020,0,1,Vermont
5/29/2020,27,319,Michigan
5/29/2020,0,17,Wyoming
5/28/2020,0,39,West Virginia
5/28/2020,23,328,Mississippi
5/28/2020,11,181,Missouri
5/28/2020,0,4,Montana
5/28/2020,24,336,Michigan
5/28/2020,3,52,Maine
5/28/2020,43,1286,Maryland
5/28/2020,93,675,Massachusetts
5/28/2020,18,305,Louisiana
5/28/2020,33,784,North Carolina
5/28/2020,0,0,Kentucky
5/28/2020,4,41,North Dakota
5/28/2020,0,0,Kansas
5/28/2020,10,357,Nebraska
5/28/2020,38,631,Indiana
5/28/2020,9,55,New Hampshire
5/28/2020,103,1527,Illinois
5/28/2020,67,1187,New Jersey
5/28/2020,1,32,Idaho
5/28/2020,4,122,New Mexico
5/28/2020,13,213,Iowa
5/28/2020,9,95,Nevada
5/28/2020,0,1,Hawaii
5/28/2020,79,1768,New York
5/28/2020,54,476,Ohio
5/28/2020,55,649,Georgia
5/28/2020,4,41,Oklahoma
5/28/2020,46,651,Florida
5/28/2020,3,48,Oregon
5/28/2020,6,75,Delaware
5/28/2020,108,625,Pennsylvania
5/28/2020,8,86,Washington DC
5/28/2020,23,271,Connecticut
5/28/2020,22,132,Rhode Island
5/28/2020,21,202,Colorado
5/28/2020,4,165,South Carolina
5/28/2020,89,2717,California
5/28/2020,0,83,South Dakota
5/28/2020,26,501,Arizona
5/28/2020,3,373,Tennessee
5/28/2020,39,1855,Texas
5/28/2020,0,261,Arkansas
5/28/2020,1,215,Utah
5/28/2020,9,467,Alabama
5/28/2020,57,1152,Virginia
5/28/2020,0,13,Alaska
5/28/2020,11,564,Wisconsin
5/28/2020,1,3,Vermont
5/28/2020,17,300,Washington
5/28/2020,35,571,Minnesota
5/28/2020,2,24,Wyoming
5/27/2020,22,646,Wisconsin
5/27/2020,0,2,Montana
5/27/2020,18,313,Mississippi
5/27/2020,0,0,Wyoming
5/27/2020,28,488,North Carolina
5/27/2020,34,680,Minnesota
5/27/2020,24,386,Michigan
5/27/2020,2,28,Maine
5/27/2020,41,736,Maryland
5/27/2020,74,527,Massachusetts
5/27/2020,4,17,North Dakota
5/27/2020,21,443,Louisiana
5/27/2020,3,264,Nebraska
5/27/2020,9,506,Kentucky
5/27/2020,4,34,New Hampshire
5/27/2020,17,119,Kansas
5/27/2020,151,864,New Jersey
5/27/2020,26,359,Indiana
5/27/2020,5,104,New Mexico
5/27/2020,160,1111,Illinois
5/27/2020,4,116,Nevada
5/27/2020,2,73,Idaho
5/27/2020,79,1129,New York
5/27/2020,13,657,Iowa
5/27/2020,42,433,Ohio
5/27/2020,0,0,Hawaii
5/27/2020,4,92,Oklahoma
5/27/2020,0,71,Oregon
5/27/2020,36,691,Georgia
5/27/2020,113,780,Pennsylvania
5/27/2020,62,379,Florida
5/27/2020,9,30,Delaware
5/27/2020,21,133,Rhode Island
5/27/2020,5,72,Washington DC
5/27/2020,20,207,South Carolina
5/27/2020,34,-15,Connecticut
5/27/2020,4,57,South Dakota
5/27/2020,26,296,Colorado
5/27/2020,10,341,Tennessee
5/27/2020,70,2247,California
5/27/2020,26,1361,Texas
5/27/2020,24,479,Arizona
5/27/2020,4,86,Utah
5/27/2020,45,907,Virginia
5/27/2020,1,97,Arkansas
5/27/2020,6,447,Alabama
5/27/2020,0,4,Vermont
5/27/2020,0,1,Alaska
5/27/2020,8,351,Washington
5/27/2020,0,13,West Virginia
5/27/2020,10,201,Missouri
5/26/2020,3,296,Wisconsin
5/26/2020,17,273,Mississippi
5/26/2020,2,80,West Virginia
5/26/2020,1,0,Montana
5/26/2020,25,443,Michigan
5/26/2020,1,35,Maine
5/26/2020,38,535,Maryland
5/26/2020,57,422,Massachusetts
5/26/2020,11,245,Louisiana
5/26/2020,12,176,North Carolina
5/26/2020,0,0,Kentucky
5/26/2020,1,43,North Dakota
5/26/2020,0,0,Kansas
5/26/2020,0,221,Nebraska
5/26/2020,28,363,Indiana
5/26/2020,1,48,New Hampshire
5/26/2020,39,1178,Illinois
5/26/2020,52,672,New Jersey
5/26/2020,0,0,Idaho
5/26/2020,3,83,New Mexico
5/26/2020,19,126,Iowa
5/26/2020,2,118,Nevada
5/26/2020,0,0,Hawaii
5/26/2020,76,1072,New York
5/26/2020,15,529,Ohio
5/26/2020,41,386,Georgia
5/26/2020,5,47,Oklahoma
5/26/2020,7,509,Florida
5/26/2020,0,18,Oregon
5/26/2020,8,101,Delaware
5/26/2020,13,451,Pennsylvania
5/26/2020,0,109,Washington DC
5/26/2020,27,430,Connecticut
5/26/2020,26,154,Rhode Island
5/26/2020,0,95,Colorado
5/26/2020,6,238,South Carolina
5/26/2020,19,2175,California
5/26/2020,0,67,South Dakota
5/26/2020,1,222,Arizona
5/26/2020,5,358,Tennessee
5/26/2020,9,589,Texas
5/26/2020,2,151,Arkansas
5/26/2020,3,99,Utah
5/26/2020,13,666,Alabama
5/26/2020,28,1615,Virginia
5/26/2020,0,2,Alaska
5/26/2020,1,12,Wyoming
5/26/2020,0,5,Vermont
5/26/2020,9,398,Washington
5/26/2020,18,784,Minnesota
5/26/2020,1,124,Missouri
5/25/2020,0,0,Montana
5/25/2020,10,206,Mississippi
5/25/2020,4,179,Missouri
5/25/2020,10,742,North Carolina
5/25/2020,38,175,Michigan
5/25/2020,0,19,Maine
5/25/2020,38,839,Maryland
5/25/2020,44,596,Massachusetts
5/25/2020,0,640,Louisiana
5/25/2020,0,40,North Dakota
5/25/2020,0,0,Kentucky
5/25/2020,3,145,Nebraska
5/25/2020,3,260,Kansas
5/25/2020,1,60,New Hampshire
5/25/2020,0,339,Indiana
5/25/2020,15,938,New Jersey
5/25/2020,28,1713,Illinois
5/25/2020,9,148,New Mexico
5/25/2020,0,0,Idaho
5/25/2020,2,109,Nevada
5/25/2020,5,325,Iowa
5/25/2020,97,1249,New York
5/25/2020,0,0,Hawaii
5/25/2020,18,566,Ohio
5/25/2020,2,53,Oklahoma
5/25/2020,6,506,Georgia
5/25/2020,0,22,Oregon
5/25/2020,15,879,Florida
5/25/2020,15,473,Pennsylvania
5/25/2020,5,156,Delaware
5/25/2020,13,259,Washington DC
5/25/2020,0,70,Rhode Island
5/25/2020,49,405,Connecticut
5/25/2020,5,82,South Carolina
5/25/2020,0,210,Colorado
5/25/2020,0,23,South Dakota
5/25/2020,21,1848,California
5/25/2020,2,462,Tennessee
5/25/2020,6,222,Arizona
5/25/2020,21,623,Texas
5/25/2020,1,129,Utah
5/25/2020,1,107,Arkansas
5/25/2020,37,1483,Virginia
5/25/2020,11,403,Alabama
5/25/2020,0,1,Alaska
5/25/2020,0,6,Vermont
5/25/2020,0,25,Wyoming
5/25/2020,6,149,Washington
5/25/2020,4,318,Wisconsin
5/25/2020,12,403,Minnesota
5/25/2020,0,15,West Virginia
5/24/2020,0,0,Montana
5/24/2020,9,247,Mississippi
5/24/2020,7,497,North Carolina
5/24/2020,17,356,Minnesota
5/24/2020,28,164,Michigan
5/24/2020,1,42,Maine
5/24/2020,35,818,Maryland
5/24/2020,68,1013,Massachusetts
5/24/2020,0,54,North Dakota
5/24/2020,22,129,Louisiana
5/24/2020,0,327,Nebraska
5/24/2020,0,145,Kentucky
5/24/2020,0,0,New Hampshire
5/24/2020,0,0,Kansas
5/24/2020,54,1050,New Jersey
5/24/2020,33,475,Indiana
5/24/2020,6,170,New Mexico
5/24/2020,66,2508,Illinois
5/24/2020,4,74,Nevada
5/24/2020,0,31,Idaho
5/24/2020,109,1589,New York
5/24/2020,10,359,Iowa
5/24/2020,13,503,Ohio
5/24/2020,0,1,Hawaii
5/24/2020,0,77,Oklahoma
5/24/2020,1,39,Oregon
5/24/2020,13,706,Georgia
5/24/2020,28,730,Pennsylvania
5/24/2020,4,740,Florida
5/24/2020,6,119,Delaware
5/24/2020,11,84,Rhode Island
5/24/2020,0,0,Washington DC
5/24/2020,10,201,South Carolina
5/24/2020,18,446,Connecticut
5/24/2020,0,95,South Dakota
5/24/2020,0,477,Colorado
5/24/2020,7,356,Tennessee
5/24/2020,66,2079,California
5/24/2020,0,839,Texas
5/24/2020,1,300,Arizona
5/24/2020,0,132,Utah
5/24/2020,12,495,Virginia
5/24/2020,3,310,Arkansas
5/24/2020,5,389,Alabama
5/24/2020,0,2,Vermont
5/24/2020,0,0,Alaska
5/24/2020,5,101,Washington
5/24/2020,3,410,Wisconsin
5/24/2020,0,0,Wyoming
5/24/2020,0,42,West Virginia
5/24/2020,5,236,Missouri
5/23/2020,0,2,Vermont
5/23/2020,20,381,Mississippi
5/23/2020,5,194,Missouri
5/23/2020,1,101,West Virginia
5/23/2020,0,0,Montana
5/23/2020,2,65,Maine
5/23/2020,32,1071,Maryland
5/23/2020,76,773,Massachusetts
5/23/2020,0,115,Louisiana
5/23/2020,5,140,Kentucky
5/23/2020,9,1107,North Carolina
5/23/2020,0,0,Kansas
5/23/2020,0,49,North Dakota
5/23/2020,2,492,Indiana
5/23/2020,4,237,Nebraska
5/23/2020,75,2352,Illinois
5/23/2020,9,154,New Hampshire
5/23/2020,2,61,Idaho
5/23/2020,99,385,New Jersey
5/23/2020,19,389,Iowa
5/23/2020,8,153,New Mexico
5/23/2020,0,-5,Hawaii
5/23/2020,4,295,Nevada
5/23/2020,87,1772,New York
5/23/2020,26,914,Georgia
5/23/2020,84,614,Ohio
5/23/2020,44,676,Florida
5/23/2020,4,111,Oklahoma
5/23/2020,5,161,Delaware
5/23/2020,0,24,Oregon
5/23/2020,9,73,Washington DC
5/23/2020,112,725,Pennsylvania
5/23/2020,38,382,Connecticut
5/23/2020,26,296,Colorado
5/23/2020,18,108,Rhode Island
5/23/2020,78,2187,California
5/23/2020,6,257,South Carolina
5/23/2020,24,431,Arizona
5/23/2020,0,112,South Dakota
5/23/2020,14,395,Tennessee
5/23/2020,0,0,Arkansas
5/23/2020,26,1060,Texas
5/23/2020,9,375,Alabama
5/23/2020,4,203,Utah
5/23/2020,0,4,Alaska
5/23/2020,23,799,Virginia
5/23/2020,0,10,Wyoming
5/23/2020,6,149,Washington
5/23/2020,26,218,Michigan
5/23/2020,11,503,Wisconsin
5/23/2020,10,391,Minnesota
5/22/2020,7,313,Washington
5/22/2020,10,218,Missouri
5/22/2020,33,792,Minnesota
5/22/2020,31,465,Michigan
5/22/2020,53,893,Maryland
5/22/2020,80,805,Massachusetts
5/22/2020,39,421,Louisiana
5/22/2020,10,119,Kentucky
5/22/2020,7,419,Kansas
5/22/2020,16,402,Mississippi
5/22/2020,28,473,Indiana
5/22/2020,0,0,Montana
5/22/2020,108,2758,Illinois
5/22/2020,12,758,North Carolina
5/22/2020,0,28,Idaho
5/22/2020,1,70,North Dakota
5/22/2020,19,334,Iowa
5/22/2020,5,303,Nebraska
5/22/2020,0,4,Hawaii
5/22/2020,9,67,New Hampshire
5/22/2020,148,1247,New Jersey
5/22/2020,31,813,Georgia
5/22/2020,11,155,New Mexico
5/22/2020,46,776,Florida
5/22/2020,3,146,Nevada
5/22/2020,3,143,Delaware
5/22/2020,112,1696,New York
5/22/2020,6,105,Washington DC
5/22/2020,36,627,Ohio
5/22/2020,55,432,Connecticut
5/22/2020,3,169,Oklahoma
5/22/2020,61,394,Colorado
5/22/2020,2,47,Oregon
5/22/2020,88,2247,California
5/22/2020,115,866,Pennsylvania
5/22/2020,12,293,Arizona
5/22/2020,23,201,Rhode Island
5/22/2020,3,154,Arkansas
5/22/2020,12,463,South Carolina
5/22/2020,8,444,Alabama
5/22/2020,2,106,South Dakota
5/22/2020,0,2,Alaska
5/22/2020,2,433,Tennessee
5/22/2020,1,16,Wyoming
5/22/2020,40,1181,Texas
5/22/2020,0,2,Vermont
5/22/2020,1,183,Utah
5/22/2020,9,548,Wisconsin
5/22/2020,37,813,Virginia
5/22/2020,2,71,Maine
5/22/2020,1,23,West Virginia
5/21/2020,6,523,Wisconsin
5/21/2020,30,108,Missouri
5/21/2020,32,973,Minnesota
5/21/2020,10,255,Mississippi
5/21/2020,0,58,Maine
5/21/2020,23,1208,Maryland
5/21/2020,82,1114,Massachusetts
5/21/2020,21,1188,Louisiana
5/21/2020,10,98,Kentucky
5/21/2020,0,1,Montana
5/21/2020,0,0,Kansas
5/21/2020,14,738,North Carolina
5/21/2020,49,662,Indiana
5/21/2020,1,95,North Dakota
5/21/2020,82,2268,Illinois
5/21/2020,6,276,Nebraska
5/21/2020,0,30,Idaho
5/21/2020,8,147,New Hampshire
5/21/2020,18,556,Iowa
5/21/2020,102,1073,New Jersey
5/21/2020,0,2,Hawaii
5/21/2020,7,125,New Mexico
5/21/2020,4,89,Nevada
5/21/2020,67,758,Georgia
5/21/2020,107,2088,New York
5/21/2020,49,1204,Florida
5/21/2020,55,731,Ohio
5/21/2020,3,192,Delaware
5/21/2020,5,148,Oklahoma
5/21/2020,5,237,Washington DC
5/21/2020,1,16,Oregon
5/21/2020,53,191,Connecticut
5/21/2020,245,1726,Pennsylvania
5/21/2020,33,315,Colorado
5/21/2020,106,2140,California
5/21/2020,18,169,Rhode Island
5/21/2020,16,418,Arizona
5/21/2020,8,119,South Carolina
5/21/2020,2,73,South Dakota
5/21/2020,3,455,Arkansas
5/21/2020,4,429,Tennessee
5/21/2020,12,375,Alabama
5/21/2020,21,945,Texas
5/21/2020,0,0,Alaska
5/21/2020,2,164,Utah
5/21/2020,6,296,Washington
5/21/2020,25,1229,Virginia
5/21/2020,1,48,West Virginia
5/21/2020,0,6,Vermont
5/21/2020,41,459,Michigan
5/21/2020,0,0,Wyoming
5/20/2020,1,21,Wyoming
5/20/2020,16,263,Mississippi
5/20/2020,15,152,Missouri
5/20/2020,0,7,Montana
5/20/2020,44,575,Michigan
5/20/2020,0,78,Maine
5/20/2020,34,777,Maryland
5/20/2020,128,1045,Massachusetts
5/20/2020,27,278,Louisiana
5/20/2020,11,422,North Carolina
5/20/2020,0,0,Kentucky
5/20/2020,0,81,North Dakota
5/20/2020,5,199,Kansas
5/20/2020,7,221,Nebraska
5/20/2020,40,569,Indiana
5/20/2020,10,69,New Hampshire
5/20/2020,146,2388,Illinois
5/20/2020,168,1386,New Jersey
5/20/2020,3,21,Idaho
5/20/2020,6,96,New Mexico
5/20/2020,16,265,Iowa
5/20/2020,3,120,Nevada
5/20/2020,0,1,Hawaii
5/20/2020,133,1525,New York
5/20/2020,61,484,Ohio
5/20/2020,23,926,Georgia
5/20/2020,5,43,Oklahoma
5/20/2020,44,527,Florida
5/20/2020,4,75,Oregon
5/20/2020,6,157,Delaware
5/20/2020,0,0,Pennsylvania
5/20/2020,7,117,Washington DC
5/20/2020,57,587,Connecticut
5/20/2020,6,187,Rhode Island
5/20/2020,47,280,Colorado
5/20/2020,0,0,South Carolina
5/20/2020,102,2262,California
5/20/2020,0,92,South Dakota
5/20/2020,43,331,Arizona
5/20/2020,4,154,Tennessee
5/20/2020,50,1411,Texas
5/20/2020,5,80,Arkansas
5/20/2020,2,192,Utah
5/20/2020,13,368,Alabama
5/20/2020,33,763,Virginia
5/20/2020,0,3,Alaska
5/20/2020,14,577,Wisconsin
5/20/2020,0,0,Vermont
5/20/2020,29,268,Washington
5/20/2020,29,767,Minnesota
5/20/2020,1,36,West Virginia
5/19/2020,8,250,Wisconsin
5/19/2020,30,677,North Carolina
5/19/2020,0,1,Montana
5/19/2020,26,272,Mississippi
5/19/2020,0,60,North Dakota
5/19/2020,11,135,Missouri
5/19/2020,17,855,Minnesota
5/19/2020,43,764,Michigan
5/19/2020,2,28,Maine
5/19/2020,42,1784,Maryland
5/19/2020,2,277,Nebraska
5/19/2020,76,873,Massachusetts
5/19/2020,0,56,New Hampshire
5/19/2020,18,329,Louisiana
5/19/2020,152,974,New Jersey
5/19/2020,32,381,Kentucky
5/19/2020,5,158,New Mexico
5/19/2020,0,0,Kansas
5/19/2020,7,140,Nevada
5/19/2020,59,450,Indiana
5/19/2020,114,1474,New York
5/19/2020,145,1545,Illinois
5/19/2020,63,498,Ohio
5/19/2020,1,36,Idaho
5/19/2020,6,91,Oklahoma
5/19/2020,17,394,Iowa
5/19/2020,2,39,Oregon
5/19/2020,0,0,Hawaii
5/19/2020,119,610,Pennsylvania
5/19/2020,22,640,Georgia
5/19/2020,26,215,Rhode Island
5/19/2020,56,502,Florida
5/19/2020,8,114,South Carolina
5/19/2020,9,168,Delaware
5/19/2020,2,58,South Dakota
5/19/2020,8,164,Washington DC
5/19/2020,4,367,Tennessee
5/19/2020,23,314,Connecticut
5/19/2020,22,1219,Texas
5/19/2020,43,264,Colorado
5/19/2020,8,134,Utah
5/19/2020,1,18,West Virginia
5/19/2020,27,1005,Virginia
5/19/2020,18,396,Arizona
5/19/2020,0,0,Vermont
5/19/2020,2,110,Arkansas
5/19/2020,1,298,Washington
5/19/2020,15,290,Alabama
5/19/2020,0,0,Alaska
5/19/2020,2,12,Wyoming
5/19/2020,32,1365,California
5/18/2020,0,1,West Virginia
5/18/2020,7,136,Mississippi
5/18/2020,11,156,Missouri
5/18/2020,0,2,Montana
5/18/2020,31,534,Michigan
5/18/2020,1,26,Maine
5/18/2020,32,958,Maryland
5/18/2020,65,1042,Massachusetts
5/18/2020,72,277,Louisiana
5/18/2020,2,511,North Carolina
5/18/2020,0,0,Kentucky
5/18/2020,2,31,North Dakota
5/18/2020,1,454,Kansas
5/18/2020,0,128,Nebraska
5/18/2020,14,477,Indiana
5/18/2020,1,40,New Hampshire
5/18/2020,57,2294,Illinois
5/18/2020,83,1705,New Jersey
5/18/2020,0,0,Idaho
5/18/2020,6,81,New Mexico
5/18/2020,4,304,Iowa
5/18/2020,8,49,Nevada
5/18/2020,0,1,Hawaii
5/18/2020,110,1250,New York
5/18/2020,32,531,Ohio
5/18/2020,36,380,Georgia
5/18/2020,0,88,Oklahoma
5/18/2020,24,854,Florida
5/18/2020,1,64,Oregon
5/18/2020,7,199,Delaware
5/18/2020,87,822,Pennsylvania
5/18/2020,9,147,Washington DC
5/18/2020,41,697,Connecticut
5/18/2020,7,137,Rhode Island
5/18/2020,0,305,Colorado
5/18/2020,11,126,South Carolina
5/18/2020,41,1591,California
